block,streetName,streetType,streetDirection,overall,crack,patch,length,width,dateRated,dateLastOverlay,flushOil,class,pavement,streetID,FID
100,BRADFORD,LN,,5,3,4,718,29,6/15,2000,O,Local,3,12578544,51
100,CONCORD,PL,,9,5,5,739,34,5/14,2011,F,Local,6,12578515,52
100,BARNES,AVE,,5,3,3,317,27,4/15,1991,O,Local,3,12571902,53
100,AINSLEY,DR,,6,3,2,411,26,5/14,,F,CO,3,12576911,54
100,CONGRESS,AVE,,6,3,3,285,32,4/14,,O,Local,3,12573296,55
100,ALANSON,RD,,5,2,5,880,18,3/15,2004,F,Local,6,12572940,56
100,BARRINGTON,RD,,6,3,3,411,30,6/15,1996,O,Local,3,12579593,57
100,CONGRESS,AVE,,6,3,3,285,32,4/14,,O,Local,3,12573298,58
100,BRADFORD,PKWY,,6,3,3,1027,36,6/15,2000,F,Local,6,13013253,59
100,CLAIRE,RD,,6,3,4,950,30,6/15,1996,O,Local,3,12578927,60
100,CONIFER,DR,,5,3,1,1383,28,6/15,,O,Local,3,12564411,61
100,BASIN,ST,,7,3,3,455,30,4/15,2004,F,Local,4,12575165,62
100,ALANSON,RD,,5,2,5,880,18,3/15,2004,F,Local,6,12571891,63
100,COOK,AVE,,7,3,4,924,27,4/14,2000,F,Local,6,12580996,64
100,CLAIRMONTE,AVE,,6,3,5,515,28,3/15,2000,F,Local,6,12572992,65
100,BRADFORD,PKWY,,6,3,3,1027,36,6/15,2000,F,Local,6,12578571,66
100,BASSETT,ST,,7,4,3,411,27,6/15,2006,F,Local,3,12578184,67
100,ALANSON,RD,,5,2,5,880,18,3/15,2004,F,Local,6,12572942,68
100,COOLIDGE,AVE,,5,3,2,843,30,3/14,1983,F,Local,6,12573261,69
100,ALBERT,RD,,4,2,4,327,27,5/14,,O,Local,3,12578942,70
100,BASSETT,ST,,7,4,3,411,27,6/15,2006,F,Local,3,12578207,71
100,CORAL,AVE,,6,3,4,381,23,6/14,1989,O,Local,3,12576690,72
100,CLAIRMONTE,AVE,,6,3,5,515,28,3/15,2000,F,Local,6,13002181,73
100,BRADFORD,PKWY,,6,3,3,1027,36,6/15,2000,F,Local,6,13011009,74
100,CORDOVA,ST,,6,2,5,484,23,5/14,2000,O,Local,3,12576648,75
100,BASSETT,ST,,7,4,3,411,27,6/15,2006,F,Local,3,13017590,76
100,ALDEN,ST,,5,2,3,792,26,5/14,1989,O,Local,3,12576956,77
100,CORNELL,AVE,,4,2,4,626,27,6/14,,O,Local,3,12571810,78
100,CLARENCE,AVE,,5,3,3,350,27,6/15,,O,Local,3,12576614,79
100,BRADFORD,PKWY,,6,3,3,1027,36,6/15,2000,F,Local,6,13011010,80
100,CORNING,AVE,E,9,5,5,264,27,5/14,2003,F,Local,6,12576857,81
100,BRADFORD,PKWY,,6,3,3,1027,36,6/15,2000,F,Local,6,13013251,82
100,CLARENDON,ST,,4,2,3,335,24,4/14,2001,F,Local,6,12577582,83
100,CORNING,AVE,W,5,3,2,969,28,6/15,2000,O,Local,3,12576806,84
100,CORTLAND,PL,,6,3,3,764,24,6/14,,O,Local,3,12576573,85
100,ALEXANDER,AVE,,2,1,1,686,27,5/14,,F,Local,4,12577333,86
100,BASSETT,ST,,7,4,3,616,27,6/15,2006,F,Local,3,12578184,87
100,CROYDEN,RD,,7,4,4,469,27,5/14,1988,O,Local,3,12578458,88
100,CLARKE,ST,,6,2,3,270,27,5/14,2001,F,Local,6,12578512,89
100,BRADFORD,PKWY,,6,3,3,1027,36,6/15,2000,F,Local,6,12578743,90
100,COSSITT,ST,,7,3,5,292,26,4/15,,O,Local,3,12571708,91
100,ALMOND,ST,,5,3,2,150,54,4/14,1993,F,Local,6,12577993,92
100,BASSETT,ST,,7,4,3,616,27,6/15,2006,F,Local,3,12578207,93
100,CRYSLER,ST,,6,3,4,175,16,6/14,,O,Local,3,12573394,94
100,CLARKE,ST,,6,2,3,270,27,5/14,2001,F,Local,6,12578511,95
100,COUGHLIN,AVE,,6,4,4,213,27,5/15,2004,O,Local,3,12581063,96
100,BRADFORD,ST,,6,4,3,554,25,6/14,,O,Local,3,12571775,97
100,CLAYTON,AVE,,5,3,2,433,22,6/14,,O,Local,3,12571821,98
100,CULBERT,ST,,6,3,4,1478,33,4/15,2002,O,Local,3,12580209,99
100,COURT,ST,,6,3,3,350,34,4/14,1989,F,MA,6,13018248,100
100,BASSETT,ST,,7,4,3,616,27,6/15,2006,F,Local,3,13017590,101
100,ALMOND,ST,,5,3,2,150,54,4/14,1993,F,Local,6,12578006,102
100,BRADLEY,ST,,7,3,4,350,24,4/14,,O,Local,3,12573075,103
100,CLEVELAND,AVE,,5,3,2,315,27,4/14,1993,O,Local,3,12580192,104
100,BRAMPTON,RD,,6,3,3,1056,24,6/15,,O,Local,3,12576521,105
100,DORSET,RD,,4,2,2,898,24,4/14,1998,F,Local,6,13011304,106
100,CLIFTON,PL,,8,4,4,1257,25,4/14,2009,F,Local,6,12580999,107
100,COURT,ST,,6,3,3,350,34,4/14,1989,F,MA,6,12575268,108
100,BRATTLE,RD,,3,2,3,880,20,5/15,1990,F,Local,6,13010278,109
100,COURT,ST,,6,3,3,350,34,4/14,1989,F,MA,6,12575084,110
100,CLINTON,ST,S,5,3,3,330,50,4/14,2001,F,MA,6,12573885,111
100,DORWIN,AVE,,8,4,5,924,27,6/15,1988,F,Local,4,12564365,112
100,BEACON,RD,,7,3,4,264,28,4/14,2001,F,Local,6,12581052,113
100,ALTON,ST,,6,3,3,1050,25,4/14,2002,O,Local,3,13002170,114
100,CULVER,DR,,7,3,5,295,23,4/14,1997,O,Local,3,12581236,115
100,COURT,ST,W,8,4,5,500,36,4/14,,F,MA,6,12575082,116
100,BRIGGS,ST,,5,2,3,909,25,4/14,,O,Local,3,12580630,117
100,DOUGALL,AVE,,6,3,3,317,25,5/14,,O,Local,3,12577283,118
100,CLINTON,ST,S,5,3,3,330,50,4/14,2001,F,MA,6,12573888,119
100,ALTON,ST,,6,3,3,1050,25,4/14,2002,O,Local,3,13011484,120
100,BEACON,RD,,7,3,4,264,28,4/14,2001,F,Local,6,12581056,121
100,COURT,ST,W,8,4,5,500,36,4/14,,F,MA,6,13016322,122
100,CLOVER,ST,,8,4,5,528,30,3/15,2007,F,Local,6,12573313,123
100,DOUGLAS,ST,,4,2,2,420,27,4/14,,F,Local,6,12580070,124
100,BRIGHTON,AVE,E,6,3,4,528,35,6/15,2008,F,PA,6,12576856,125
100,BEAR,ST,W,5,3,3,411,36,4/14,,F,MA,6,12575203,126
100,ALVORD,ST,S,5,2,3,352,32,4/14,1987,F,Local,6,12580079,127
100,CUMBERLAND,AVE,,3,1,2,581,27,5/14,1997,F,Local,3,13001916,128
100,COURT,ST,W,8,4,5,500,36,4/14,,F,MA,6,12575079,129
100,BRIGHTON,AVE,W,7,4,3,410,30,5/14,2001,F,Local,6,12576812,130
100,DRISCOLL,AVE,,6,3,4,263,25,6/14,1990,O,Local,3,12572790,131
100,CLYDE,AVE,,6,3,3,909,28,6/14,1999,O,Local,3,12572047,132
100,CUMBERLAND,PL,,6,3,4,290,27,5/14,1997,O,Local,3,13013243,133
100,AMES,AVE,,6,3,3,323,26,6/14,,O,Local,3,12571734,134
100,BEAR,ST,W,5,3,3,411,36,4/14,,F,MA,6,12575201,135
100,COYKENDALL,AVE,,6,3,3,317,21,4/15,1990,O,Local,3,12572802,136
100,CODY,AVE,,7,3,4,422,27,4/15,2005,O,Local,3,12572713,137
100,BRIGHTON,AVE,W,7,4,3,410,30,5/14,2001,F,Local,6,12576813,138
100,DUANE,ST,,5,3,2,399,28,4/14,1990,O,Local,3,12572933,139
100,COYNE,CIR,,7,4,5,106,27,4/15,,F,Local,6,13006012,140
100,DUDLEY,ST,,6,3,2,276,34,4/14,1992,F,Local,6,12573081,141
100,BRIGHTON,AVE,W,7,4,3,484,30,5/14,2001,F,Local,6,12576812,142
100,COFFEY,DR,,6,3,4,211,18,6/14,,O,Local,3,12572736,143
100,BEAR,ST,W,5,3,3,411,36,4/14,,F,MA,6,13001193,144
100,AMHERST,AVE,,7,4,3,557,25,5/14,2005,F,Local,4,12576881,145
100,CUMBERLAND,PL,,6,3,4,290,27,5/14,1997,O,Local,3,12578421,146
100,BURDICK,AVE,,8,4,5,733,23,4/15,2009,O,Local,3,12575525,147
100,CRADDOCK,ST,,7,4,3,350,25,4/15,2004,F,Local,6,12572045,148
100,COLBY,AVE,,6,3,4,1003,26,5/15,,O,Local,3,12581117,149
100,DUNDEE,DR,,7,3,5,650,25,4/14,1990,O,Local,3,12572317,150
100,BRIGHTON,AVE,W,7,4,3,484,30,5/14,2001,F,Local,6,12576813,151
100,CRAFTON,AVE,,6,2,3,285,26,4/15,,O,Local,3,12564373,152
100,COLDBROOK,DR,,6,3,5,300,18,6/15,1995,O,Local,3,13002113,153
100,BURLINGAME,RD,,8,4,5,960,18,5/15,2006,O,Local,3,13009825,154
100,CUMMINGS,AVE,,4,2,3,422,16,4/14,,O,Local,3,12575216,155
100,AMIDON,DR,,4,3,1,250,27,6/15,1994,F,Local,4,13002105,156
100,BEARD,AVE,E,5,3,2,528,25,5/14,1991,F,Local,6,12577248,157
100,DUNLAP,AVE,,5,3,5,1080,,5/15,,F,Local,6,12581359,158
100,CRAIG,ST,,6,3,3,350,27,4/14,1989,O,Local,3,12580191,159
100,COLERIDGE,AVE,,5,2,3,700,25,4/15,1988,F,Local,6,12573399,160
100,BEARD,AVE,E,5,3,2,528,25,5/14,1991,F,Local,6,12577247,161
100,DURSTON,AVE,,8,4,4,1140,25,4/14,2005,F,Local,6,12580414,162
100,AMY,ST,,8,4,4,792,27,4/15,1994,O,Local,3,12573417,163
100,BRISTOL,PL,,7,4,5,380,25,6/15,2002,F,Local,6,12578170,164
100,CURTIS,ST,,7,3,4,340,27,4/15,2002,O,Local,3,12580147,165
100,BURLINGAME,RD,,8,4,5,960,18,5/15,2006,O,Local,3,13016716,166
100,ANDERSON,AVE,,6,3,4,1150,25,5/14,1999,O,Local,3,12576600,167
100,CRATON,ST,,7,3,5,425,28,4/14,2005,F,Local,6,12578344,168
100,COLLINGWOOD,AVE,N,5,3,3,708,28,4/14,1988,O,Local,3,12581096,169
100,BEARD,AVE,W,4,3,1,587,28,3/15,1996,F,Local,6,12577235,170
100,BROAD,ST,,5,2,4,440,36,3/15,2004,F,CO,6,12577532,171
100,BURNET,AVE,,6,3,3,733,34,4/14,2004,F,MA,6,12577921,172
100,EAST,AVE,,4,2,3,550,27,5/14,1986,F,Local,6,12578749,173
100,DAISY,ST,,6,4,3,528,,3/11,1988,F,Local,6,12573315,174
100,CRAWFORD,AVE,,6,3,3,687,28,6/15,1992,F,Local,6,12578696,175
100,EASTMAN,AVE,,8,5,4,264,25,4/15,2007,F,Local,6,12572112,176
100,DAKIN,ST,,5,3,3,570,30,6/15,,F,Local,6,13028253,177
100,COLLINGWOOD,AVE,S,6,3,5,897,24,4/15,1989,O,Local,3,12581069,178
100,BURNET,AVE,,6,3,3,733,34,4/14,2004,F,MA,6,12577920,179
100,BROADVIEW,DR,,6,3,5,500,24,4/14,1994,O,Local,3,12572178,180
100,BEARD,PL,,3,2,1,581,12,5/14,1993,F,Local,4,12577242,181
100,ANDOVER,RD,,6,3,5,323,21,5/14,,O,Local,3,12577527,182
100,CRAWFORD,AVE,,6,3,3,687,28,6/15,1992,F,Local,6,13001929,183
100,BRONSON,ST,,5,3,5,338,27,5/14,,O,Local,3,12576507,184
100,ARCH,ST,,6,2,4,352,18,4/15,2002,O,Local,3,12581146,185
100,EASTVIEW,AVE,,7,3,5,158,18,3/14,,O,Local,3,12573136,186
100,BEATTIE,ST,,5,2,3,900,22,6/15,1988,O,Local,6,12578830,187
100,COLUMBIA,AVE,,8,3,4,535,27,4/15,2008,F,Local,6,12572028,188
100,BURNET PARK,DR,,6,4,3,325,27,6/14,2003,F,Local,6,12572727,189
100,DAKOTA,ST,,5,2,3,355,32,5/14,1992,O,Local,3,12578399,190
100,BRONX,AVE,,5,2,3,320,23,4/14,,O,Local,3,12580482,191
100,CREHANGE,ST,,6,3,5,528,20,5/14,1994,O,Local,3,12572136,192
100,COLUMBUS,AVE,,5,3,1,352,36,5/14,,F,Local,6,12578219,193
100,DALE,ST,,7,4,3,515,27,4/15,2006,F,Local,6,12580620,194
100,EDGEHILL,RD,,6,3,4,1138,25,5/14,2001,O,Local,3,12578750,195
100,BURNET PARK,DR,,6,4,3,325,27,6/14,2003,F,Local,6,12572729,196
100,BEATTIE,ST,,5,2,3,900,22,6/15,1988,O,Local,6,12578829,197
100,ARCHER,RD,,7,3,5,323,28,3/14,2001,O,Local,3,12572325,198
100,CRESCENT,AVE,,8,4,5,500,32,3/14,,F,Local,6,12573185,199
100,BRONX,AVE,,5,2,3,320,23,4/14,,O,Local,3,12580485,200
100,BURNS,AVE,,6,3,4,484,26,4/15,2002,O,Local,3,12581280,201
100,COLUMBUS,AVE,,5,3,1,352,36,5/14,,F,Local,6,12578220,202
100,EDGEMONT,DR,,6,2,4,1254,25,5/14,1989,O,Local,3,12578674,203
100,DARLINGTON,RD,,6,3,3,867,30,4/14,,O,Local,3,12580315,204
100,ARDEN,DR,,6,3,3,323,28,4/14,2003,O,Local,3,12571869,205
100,BEAUMONT,PL,,4,2,4,293,35,5/14,1988,O,Local,3,12578937,206
100,BROOKFORD,RD,,5,3,2,616,34,5/14,1992,F,Local,6,12578742,207
100,CRESTVIEW,DR,,6,3,4,923,28,4/15,,O,Local,3,12571721,208
100,DAVIS,ST,,8,4,5,750,30,4/14,2011,F,Local,6,12573110,209
100,COLVIN,ST,E,7,5,3,522,36,3/15,2004,F,MA,6,12577273,210
100,BURT,ST,,8,5,4,337,30,9/14,2006,F,MA,6,12577368,211
100,EDGEMONT,DR,,6,2,4,1254,25,5/14,1989,O,Local,3,13011021,212
100,BEAUMONT,PL,,4,2,4,293,35,5/14,1988,O,Local,3,13011132,213
100,ARDMORE,PL,,4,2,4,247,26,3/15,1985,O,Local,3,12580667,214
100,CRESTVIEW,DR,,6,3,4,923,28,4/15,,O,Local,3,12571706,215
100,BROOKFORD,RD,,5,3,2,616,34,5/14,1992,F,Local,6,13013255,216
100,ARDMORE,PL,,4,2,4,247,26,3/15,1985,O,Local,3,12580665,217
100,EDGEWOOD,AVE,,5,2,3,469,26,6/14,1993,O,Local,3,12571999,218
100,BECKER,ST,,7,3,5,300,19,4/15,2002,O,Local,3,12580216,219
100,BURTEN,ST,,5,3,4,264,25,5/14,,O,Local,3,12576954,220
100,COLVIN,ST,E,7,5,3,522,36,3/15,2004,F,MA,6,12577239,221
100,DAVIS,ST,,8,4,5,750,30,4/14,2011,F,Local,6,12573283,222
100,CRESTVIEW,TER,,7,3,5,110,20,4/15,,O,Local,3,12572683,223
100,EDGEWOOD,DR,,4,2,2,422,16,6/15,2004,O,Local,3,12564417,224
100,DAWES,AVE,,7,3,5,990,26,5/14,2003,O,Local,3,12576715,225
100,COLVIN,ST,W,7,4,3,291,25,3/15,2004,F,MA,6,12577237,226
100,BEECH,ST,S,8,4,5,381,30,4/14,2003,F,Local,6,12578261,227
100,BROOKLEA,DR,,7,3,5,314,30,4/15,,O,Local,3,12576492,228
100,BUTLER,ST,,5,2,5,528,26,5/14,1994,O,Local,3,12576961,229
100,ARGONNE,DR,,4,3,3,175,22,4/14,1989,O,Local,3,12572899,230
100,CRIPPEN,AVE,,6,3,4,422,26,6/15,,O,Local,3,12576611,231
100,DEARBORN,PL,,3,2,2,581,25,3/15,,F,Local,6,12573216,232
100,BROOKLEA,PL,,6,3,5,997,26,4/15,2004,O,Local,3,12576515,233
100,ARGYLE,AVE,,3,2,3,360,25,5/14,2005,F,Local,3,12580767,234
100,EDISON,ST,,7,4,4,852,18,4/14,1994,O,Local,3,12573572,235
100,BUTTERNUT,ST,,6,3,3,105,40,4/15,,F,MA,6,12573973,236
100,COMMONWEALTH,AVE,,6,3,3,211,11,4/14,1993,O,Local,6,12575251,237
100,BEECH,ST,S,8,4,5,381,30,4/14,2003,F,Local,6,12578258,238
100,DECKER,ST,,7,4,4,158,16,4/15,,O,Local,3,12577916,239
100,CRIPPEN,PL,,4,3,1,242,30,6/15,,O,Local,3,12576586,240
100,BROOKSIDE,DR,,8,3,5,158,,6/15,,O,Local,3,12564359,241
100,COMSTOCK,AVE,,5,3,3,615,27,4/14,1998,F,MA,6,12578143,242
100,BEECHER,ST,,7,4,4,590,25,4/14,1999,F,Local,6,12580084,243
100,BUTTERNUT,ST,,6,3,3,105,40,4/15,,F,MA,6,12575109,244
100,EDMUND,AVE,,3,2,2,106,22,4/15,1991,O,Local,6,12572091,245
100,ARGYLE,TER,,7,2,5,330,25,,,F,Local,,12573198,246
100,CROLY,ST,,6,2,3,830,35,6/15,1992,F,Local,6,13028254,247
100,DELAWARE,ST,,6,3,2,440,35,4/14,1999,F,Local,6,12573257,248
100,BROWN,ST,,6,3,4,792,16,4/15,2002,O,Local,3,13001365,249
100,BEECHER,ST,,7,4,4,590,25,4/14,1999,F,Local,6,12580077,250
100,COMSTOCK,AVE,,5,3,3,615,27,4/14,1998,F,MA,6,12578146,251
100,EDNA,RD,,5,2,3,1330,27,6/15,1991,O,Local,3,12564393,252
100,ARLINGTON,AVE,,4,2,2,500,36,6/14,,F,Local,6,12572035,253
100,BUTTERNUT,ST,,6,3,3,105,40,4/15,,F,MA,6,12575108,254
100,CROLY,ST,,6,2,3,830,35,6/15,1992,F,Local,6,12578790,255
100,BEECHER,ST,,7,4,4,590,25,4/14,1999,F,Local,6,13012342,256
100,BRUCE,ST,,7,3,5,500,26,6/15,2004,O,Local,3,12578793,257
100,COMSTOCK,PL,,7,3,4,432,26,4/14,1995,O,Local,3,12578145,258
100,DELL,ST,,7,4,3,422,24,6/15,2002,F,Local,6,12578177,259
100,EDTIM,RD,,6,3,4,792,32,4/14,2005,F,Local,3,12581026,260
100,BUTTERNUT,ST,,6,3,3,105,40,4/15,,F,MA,6,13001290,261
100,ARMSTRONG,PL,,6,3,4,381,30,5/15,1992,O,Local,3,12571903,262
100,CROSSETT,ST,,6,3,3,513,25,3/14,2001,F,Local,3,12573122,263
100,BRUCE,ST,,7,3,5,500,26,6/15,2004,O,Local,3,12578797,264
100,DELL,ST,,7,4,3,422,24,6/15,2002,F,Local,6,12578175,265
100,CONAN,ST,,5,3,2,483,23,4/15,,O,Local,3,12576703,266
100,BELLE,AVE,,4,2,2,1504,24,5/14,,O,Local,3,12576721,267
100,EDWARDS,AVE,N,5,3,3,705,29,4/14,1985,O,Local,3,12581106,268
100,ARNTS,PL,,7,3,4,495,18,6/15,1996,O,Local,3,12575521,269
100,BUTTERNUT,ST,,6,3,3,105,40,4/15,,F,MA,6,13001163,270
100,CROUSE,AVE,N,2,1,2,440,32,4/14,,F,Local,6,13013186,271
100,EDWARDS,AVE,S,6,3,3,891,24,4/14,1989,O,Local,3,12581080,272
100,BELLEVUE,AVE,,5,3,3,352,30,3/15,1992,F,CO,6,12573326,273
100,DELRAY,AVE,,6,3,4,940,27,6/15,1996,O,Local,3,12578955,274
100,BRYANT,AVE,,7,3,5,546,24,6/14,1999,F,Local,6,12573398,275
100,BUTTERNUT,ST,,6,3,3,105,40,4/15,,F,MA,6,13001176,276
100,ARSENAL,DR,,4,2,2,323,26,4/14,1994,O,Local,3,12576562,277
100,CROUSE,AVE,N,2,1,2,440,32,4/14,,F,Local,6,12578051,278
100,BUCKINGHAM,AVE,,5,3,2,800,30,5/15,1998,F,Local,6,12577554,279
100,ASH,ST,,5,3,3,381,30,4/15,1999,F,Local,6,12575114,280
100,ELDORADO,ST,,4,3,3,675,27,4/14,1993,O,Local,3,12580428,281
100,BYRNE,PL,,7,3,5,603,24,6/15,2000,O,Local,3,12576551,282
100,DEMONG,DR,,6,3,4,325,31,6/15,1996,O,Local,3,12578945,283
100,BELLEVUE,AVE,,5,3,3,352,30,3/15,1992,F,CO,6,12573312,284
100,BUCKINGHAM,AVE,,5,3,2,800,30,5/15,1998,F,Local,6,12577549,285
100,CROUSE,AVE,N,2,1,2,440,32,4/14,,F,Local,6,12578043,286
100,DEVINE,ST,,8,5,4,377,31,4/14,2001,O,Local,3,12578322,287
100,ELIZABETH,ST,,3,2,1,507,27,3/15,1989,F,Local,6,12577277,288
100,BELLSHIRE,LN,,7,3,4,400,28,4/14,1997,O,Local,3,12575550,289
100,BYRNE,PL,,7,3,5,603,24,6/15,2000,O,Local,3,12576553,290
100,ASHDALE,AVE,,6,3,4,716,27,4/15,1988,O,Local,3,12581076,291
100,BUCKINGHAM,AVE,,5,3,2,800,30,5/15,1998,F,Local,6,12577606,292
100,CROUSE,AVE,N,2,1,2,440,32,4/14,,F,Local,6,12578056,293
100,ELIZABETH,ST,,3,2,1,507,27,3/15,1989,F,Local,6,12577279,294
100,BENDER,ST,,7,3,5,211,22,4/15,1998,O,Local,3,12580651,295
100,ASHWORTH,PL,,4,3,2,600,27,4/14,1991,F,Local,6,12578137,296
100,CADILLAC,ST,,6,3,4,531,26,4/15,1998,O,Local,3,12580563,297
100,DEVINE,ST,,8,5,4,377,31,4/14,2001,O,Local,3,12578320,298
100,CROUSE,AVE,N,2,1,2,440,32,4/14,,F,Local,6,13013188,299
100,ELK,ST,,5,3,2,490,27,3/15,1992,F,Local,6,12577272,300
100,CADILLAC,ST,,6,3,4,531,26,4/15,1998,O,Local,3,13012488,301
100,BUNGALOW,TER,,5,2,4,634,25,4/14,1990,O,Local,3,12572338,302
100,DEWEY,AVE,,6,3,3,422,25,4/15,1994,O,Local,3,12573512,303
100,BENEDICT,AVE,,5,2,3,739,24,5/14,1985,O,Local,3,12576899,304
100,ATKINSON,AVE,,7,3,5,739,23,4/14,,O,Local,3,12572894,305
100,ELLEN,ST,,4,2,2,215,,4/14,,O,Local,3,12580586,306
100,CROUSE,AVE,N,2,1,2,440,32,4/14,,F,Local,6,12578052,307
100,CADWELL,ST,,7,4,3,177,32,4/14,1994,O,Local,3,12573086,308
100,ATLANTIC,AVE,,6,3,3,,,4/15,,O,Local,3,12576699,309
100,BENEDICT,AVE,,5,2,3,739,24,5/14,1985,O,Local,3,12577312,310
100,DEWITT,RD,,6,3,5,2640,23,5/14,1989,O,Local,3,12579372,311
100,ELMWOOD,AVE,,5,3,4,1088,24,6/14,1991,O,Local,3,12572009,312
100,CROUSE,AVE,S,4,2,3,183,36,4/14,,F,Local,6,12578041,313
100,CALEB,AVE,,6,3,4,228,27,4/14,2001,O,Local,3,13001428,314
100,BENNINGTON,DR,,5,2,4,528,27,6/15,1985,F,Local,6,12576753,315
100,AUSTIN,AVE,,7,3,5,1637,23,4/14,2003,O,Local,3,12572328,316
100,DEWITT,RD,,6,3,5,2640,23,5/14,1989,O,Local,3,13019531,317
100,ELMWOOD,AVE,,5,3,4,1088,24,6/14,1991,O,Local,3,12572012,318
100,CROUSE,AVE,S,4,2,3,183,36,4/14,,F,Local,6,12578042,319
100,DEWITT,RD,,6,3,5,2640,23,5/14,1989,O,Local,3,13019530,320
100,AVERY,AVE,S,6,2,4,352,36,4/15,1996,F,CO,6,13010364,321
100,BERGER,AVE,,7,3,4,1262,25,4/15,1991,O,Local,3,12571996,322
100,CALTHROP,AVE,E,8,4,5,211,30,6/15,1990,F,Local,4,12576774,323
100,ELOISE,TER,,6,3,3,317,18,3/14,1994,F,Local,6,12573129,324
100,ELSNER,ST,,5,3,4,396,28,5/15,1988,O,Local,3,12580258,325
100,CALTHROP,AVE,W,7,3,3,1210,25,5/14,1999,F,Local,6,12576769,326
100,BERKELEY,DR,,7,3,4,367,32,5/15,2000,F,Local,6,13017688,327
100,AVERY,AVE,S,6,2,4,352,36,4/15,1996,F,CO,6,13010365,328
100,DEWITT,ST,,6,3,5,666,30,5/15,1999,F,CO,6,12580321,329
100,EMERSON,AVE,,8,4,5,480,36,6/14,2005,O,Local,3,12573387,330
100,CALVIN,RD,,5,3,5,634,26,4/14,,O,Local,3,12571867,331
100,AVERY,AVE,S,6,2,4,352,36,4/15,1996,F,CO,6,12572698,332
100,BERKELEY,DR,,7,3,4,367,32,5/15,2000,F,Local,6,13011307,333
100,DEWITT,ST,,6,3,5,666,30,5/15,1999,F,CO,6,12580341,334
100,EMPIRE,AVE,,7,3,4,350,25,6/14,,O,Local,3,12571947,335
100,CAMBRIDGE,ST,,7,4,3,1531,28,6/15,2006,F,Local,6,12578690,336
100,DIANA,AVE,,7,4,4,639,28,3/15,1989,O,Local,3,12576917,337
100,BERKELEY,DR,,7,3,4,367,32,5/15,2000,F,Local,6,12577560,338
100,AVOCA,ST,,3,2,3,685,28,4/14,2001,O,Local,3,12572709,339
100,ENFIELD,PL,,5,3,4,545,26,5/14,1988,O,Local,3,12578672,340
100,CAMP,AVE,,7,4,3,575,28,4/15,1996,O,Local,3,12571771,341
100,DICKERSON,ST,,7,3,4,845,22,6/14,2005,F,Local,6,13020297,342
100,AVON,RD,,5,2,3,561,25,6/15,2002,F,Local,4,12581144,343
100,BERKSHIRE,AVE,,3,2,2,909,27,4/14,,F,Local,6,12580624,344
100,ENFIELD,PL,,5,3,4,545,26,5/14,1988,O,Local,3,13011025,345
100,CANNON,ST,,5,3,1,411,24,5/14,,F,Local,6,12576836,346
100,DICKERSON,ST,,7,3,4,845,22,6/14,2005,F,Local,6,13020296,347
100,BERTRAM,PL,,6,3,4,1060,28,4/15,2004,O,Local,3,12572061,348
100,AVONDALE,PL,,6,4,3,605,27,4/15,1997,F,Local,6,12577635,349
100,ENGLERT,AVE,,5,2,3,1003,23,4/14,,O,Local,3,12580603,350
100,CARBON,ST,,4,3,1,186,36,4/14,,F,Local,6,12580109,351
100,DICKERSON,ST,,7,3,4,845,22,6/14,2005,F,Local,6,12573697,352
100,BAKER,AVE,,7,4,4,,,,,,Local,,12577267,353
100,BERTRAM,PL,,6,3,4,1060,28,4/15,2004,O,Local,3,12572066,354
100,ENGLERT,AVE,,5,2,3,1003,23,4/14,,O,Local,3,12580594,355
100,CARBON,ST,S,2,1,2,465,27,4/14,,F,Local,6,12580110,356
100,DIDAMA,ST,,8,4,5,827,28,6/15,2006,O,Local,3,12578764,357
100,CARLISLE,ST,,8,3,5,528,25,4/15,2006,O,Local,4,12575300,358
100,ENGLEWOOD,AVE,,7,4,3,250,27,6/14,1991,O,Local,3,12571773,359
100,DILLAYE,AVE,,6,3,5,363,28,4/14,,O,Local,3,12578806,360
100,CARLTON,DR,,7,3,5,1111,29,5/14,1996,O,Local,3,12578950,361
100,ERICKSON,ST,,6,3,3,686,22,4/15,2002,O,Local,3,12581173,362
100,DIVISION,ST,W,3,2,2,276,33,4/15,,F,Local,,12575102,363
100,CARLTON,DR,,7,3,5,1111,29,5/14,1996,O,Local,3,13011134,364
100,ERIE,ST,,5,3,3,621,27,6/14,1995,O,Local,3,12572863,365
100,DODGE,DR,,5,3,4,158,16,5/14,,O,Local,3,12577029,366
100,CARLTON,RD,,5,3,4,639,27,4/14,2001,O,Local,3,12571873,367
100,ESSEX,ST,,6,3,3,549,30,6/14,1995,O,Local,3,12572854,368
100,DOLL,PKWY,,6,2,4,2014,22,6/15,2004,O,Local,3,12578951,369
100,CATAWBA,ST,,6,3,3,378,42,4/14,2001,F,Local,6,13018246,370
100,ESSEX,ST,,6,3,3,549,30,6/14,1995,O,Local,3,12572805,371
100,CATAWBA,ST,,6,3,3,378,42,4/14,2001,F,Local,6,12575122,372
100,DOLL,PKWY,,6,2,4,2014,22,6/15,2004,O,Local,3,13011135,373
100,EUCLID,AVE,,7,4,4,445,39,12/96,1988,F,Local,6,12577561,374
100,DOLL,PKWY,,6,2,4,2014,22,6/15,2004,O,Local,3,12578936,375
100,CATAWBA,ST,,6,3,3,378,42,4/14,2001,F,Local,6,12575118,376
